,I_e,I_i,stability,turing,p_random,p_down
0,0.5,0.675,2,0,1,1
0,0.5,0.7000000000000002,2,0,1,1
0,0.5,0.7250000000000001,1,0,1,1
0,0.5,0.75,1,0,1,1
0,0.5,0.7750000000000001,1,0,1,1
0,0.5,0.8,1,0,1,1
0,0.5,0.8250000000000002,1,0,1,1
0,0.5,0.8500000000000001,1,0,1,1
0,0.5,0.875,1,0,1,1
0,0.5,0.9000000000000001,1,0,1,1
0,0.5,0.925,2,0,1,1
0,0.5,0.9500000000000002,2,0,1,1
0,0.5,0.9750000000000001,2,0,1,1
0,0.5,1.0,2,0,1,1
0,0.5250000000000001,-1.0,1,0,1,1
0,0.5250000000000001,-0.975,1,0,1,1
0,0.5250000000000001,-0.95,1,0,1,1
0,0.5250000000000001,-0.925,1,0,1,1
0,0.5250000000000001,-0.9,1,0,1,1
0,0.5250000000000001,-0.875,1,0,1,1
0,0.5250000000000001,-0.85,1,0,1,1
0,0.5250000000000001,-0.825,1,0,1,1
0,0.5250000000000001,-0.8,1,0,1,1
0,0.5250000000000001,-0.775,1,0,1,1
0,0.5250000000000001,-0.75,1,0,1,1
0,0.5250000000000001,-0.725,1,0,1,1
0,0.5250000000000001,-0.7,1,0,1,1
0,0.5250000000000001,-0.675,1,0,1,1
0,0.5250000000000001,-0.6499999999999999,1,0,1,1
0,0.5250000000000001,-0.625,1,0,1,1
0,0.5250000000000001,-0.6,1,0,1,1
0,0.5250000000000001,-0.575,1,0,1,1
0,0.5250000000000001,-0.55,1,0,1,1
0,0.5250000000000001,-0.5249999999999999,1,0,1,3
0,0.5250000000000001,-0.5,1,0,1,4
0,0.5250000000000001,-0.475,1,0,1,3
0,0.5250000000000001,-0.44999999999999996,1,0,1,3
0,0.5250000000000001,-0.42499999999999993,1,0,1,3
0,0.5250000000000001,-0.3999999999999999,1,0,1,3
0,0.5250000000000001,-0.375,1,0,1,3
0,0.5250000000000001,-0.35,1,0,1,3
0,0.5250000000000001,-0.32499999999999996,1,0,1,3
0,0.5250000000000001,-0.29999999999999993,1,0,1,3
0,0.5250000000000001,-0.2749999999999999,1,0,1,3
0,0.5250000000000001,-0.25,1,0,1,3
0,0.5250000000000001,-0.22499999999999998,1,0,1,3
0,0.5250000000000001,-0.19999999999999996,1,0,1,3
0,0.5250000000000001,-0.17499999999999993,1,0,1,3
0,0.5250000000000001,-0.1499999999999999,1,0,1,3
0,0.5250000000000001,-0.125,1,0,1,3
0,0.5250000000000001,-0.09999999999999998,1,0,1,3
0,0.5250000000000001,-0.07499999999999996,2,1,1,3
0,0.5250000000000001,-0.04999999999999993,2,1,1,3
0,0.5250000000000001,-0.02499999999999991,2,1,1,3
0,0.5250000000000001,0.0,2,1,1,3
0,0.5250000000000001,0.025000000000000133,2,1,1,3
0,0.5250000000000001,0.050000000000000044,2,1,1,3
0,0.5250000000000001,0.07499999999999996,2,0,1,1
0,0.5250000000000001,0.10000000000000009,2,0,1,1
0,0.5250000000000001,0.125,2,0,1,1
0,0.5250000000000001,0.15000000000000013,2,0,1,1
0,0.5250000000000001,0.17500000000000004,2,0,1,1
0,0.5250000000000001,0.20000000000000018,2,0,1,1
0,0.5250000000000001,0.2250000000000001,2,0,1,1
0,0.5250000000000001,0.25,2,0,1,1
0,0.5250000000000001,0.27500000000000013,2,0,1,1
0,0.5250000000000001,0.30000000000000004,2,0,1,1
0,0.5250000000000001,0.3250000000000002,2,0,1,1
0,0.5250000000000001,0.3500000000000001,2,0,1,1
0,0.5250000000000001,0.375,2,0,1,1
0,0.5250000000000001,0.40000000000000013,2,0,1,1
0,0.5250000000000001,0.42500000000000004,2,0,1,1
0,0.5250000000000001,0.4500000000000002,2,0,1,1
0,0.5250000000000001,0.4750000000000001,2,0,1,1
0,0.5250000000000001,0.5,2,0,1,1
0,0.5250000000000001,0.5250000000000001,2,0,1,1
0,0.5250000000000001,0.55,2,0,1,1
0,0.5250000000000001,0.5750000000000002,2,0,1,1
0,0.5250000000000001,0.6000000000000001,2,0,1,1
0,0.5250000000000001,0.625,2,0,1,1
0,0.5250000000000001,0.6500000000000001,1,0,1,1
0,0.5250000000000001,0.675,1,0,1,1
0,0.5250000000000001,0.7000000000000002,1,0,1,1
0,0.5250000000000001,0.7250000000000001,1,0,1,1
0,0.5250000000000001,0.75,1,0,1,1
0,0.5250000000000001,0.7750000000000001,1,0,1,1
0,0.5250000000000001,0.8,1,0,1,1
0,0.5250000000000001,0.8250000000000002,1,0,1,1
0,0.5250000000000001,0.8500000000000001,1,0,1,1
0,0.5250000000000001,0.875,1,0,1,1
0,0.5250000000000001,0.9000000000000001,1,0,1,1
0,0.5250000000000001,0.925,1,0,1,1
0,0.5250000000000001,0.9500000000000002,1,0,1,1
0,0.5250000000000001,0.9750000000000001,1,0,1,1
0,0.5250000000000001,1.0,1,0,1,1
0,0.55,-1.0,1,0,1,1
0,0.55,-0.975,1,0,1,1
0,0.55,-0.95,1,0,1,1
0,0.55,-0.925,1,0,1,1
0,0.55,-0.9,1,0,1,1
0,0.55,-0.875,1,0,1,1
0,0.55,-0.85,1,0,1,1
0,0.55,-0.825,1,0,1,1
0,0.55,-0.8,1,0,1,1
0,0.55,-0.775,1,0,1,1
0,0.55,-0.75,1,0,1,1
0,0.55,-0.725,1,0,1,1
0,0.55,-0.7,1,0,1,1
0,0.55,-0.675,1,0,1,1
0,0.55,-0.6499999999999999,1,0,1,1
0,0.55,-0.625,1,0,1,1
0,0.55,-0.6,1,0,1,1
0,0.55,-0.575,1,0,1,1
0,0.55,-0.55,1,0,1,1
0,0.55,-0.5249999999999999,1,0,1,1
0,0.55,-0.5,1,0,1,3
0,0.55,-0.475,1,0,1,3
0,0.55,-0.44999999999999996,1,0,1,3
0,0.55,-0.42499999999999993,1,0,1,3
0,0.55,-0.3999999999999999,1,0,1,3
0,0.55,-0.375,1,0,1,3
0,0.55,-0.35,1,0,1,3
0,0.55,-0.32499999999999996,1,0,1,3
0,0.55,-0.29999999999999993,1,0,1,3
0,0.55,-0.2749999999999999,1,0,1,3
0,0.55,-0.25,1,0,1,3
0,0.55,-0.22499999999999998,1,0,1,3
0,0.55,-0.19999999999999996,1,0,1,3
0,0.55,-0.17499999999999993,1,0,1,3
0,0.55,-0.1499999999999999,1,0,1,3
0,0.55,-0.125,1,0,1,3
0,0.55,-0.09999999999999998,1,0,1,3
0,0.55,-0.07499999999999996,1,0,1,3
0,0.55,-0.04999999999999993,2,1,1,3
0,0.55,-0.02499999999999991,2,1,1,3
0,0.55,0.0,2,1,1,3
0,0.55,0.025000000000000133,2,1,1,3
0,0.55,0.050000000000000044,2,1,1,3
0,0.55,0.07499999999999996,2,1,1,3
0,0.55,0.10000000000000009,2,0,1,1
0,0.55,0.125,2,0,1,1
0,0.55,0.15000000000000013,2,0,1,1
0,0.55,0.17500000000000004,2,0,1,1
0,0.55,0.20000000000000018,2,0,1,1
0,0.55,0.2250000000000001,2,0,1,1
0,0.55,0.25,2,0,1,1
0,0.55,0.27500000000000013,2,0,1,1
0,0.55,0.30000000000000004,2,0,1,1
0,0.55,0.3250000000000002,2,0,1,1
0,0.55,0.3500000000000001,2,0,1,1
0,0.55,0.375,2,0,1,1
0,0.55,0.40000000000000013,2,0,1,1
0,0.55,0.42500000000000004,2,0,1,1
0,0.55,0.4500000000000002,2,0,1,1
0,0.55,0.4750000000000001,2,0,1,1
0,0.55,0.5,2,0,1,1
0,0.55,0.5250000000000001,2,0,1,1
0,0.55,0.55,2,0,1,1
0,0.55,0.5750000000000002,1,0,1,3
0,0.55,0.6000000000000001,1,0,1,1
0,0.55,0.625,1,0,1,3
0,0.55,0.6500000000000001,1,0,1,1
0,0.55,0.675,1,0,1,1
0,0.55,0.7000000000000002,1,0,1,1
0,0.55,0.7250000000000001,1,0,1,1
0,0.55,0.75,1,0,1,1
0,0.55,0.7750000000000001,1,0,1,1
0,0.55,0.8,1,0,1,1
0,0.55,0.8250000000000002,1,0,1,1
0,0.55,0.8500000000000001,1,0,1,1
0,0.55,0.875,1,0,1,1
0,0.55,0.9000000000000001,1,0,1,1
0,0.55,0.925,1,0,1,1
0,0.55,0.9500000000000002,1,0,1,1
0,0.55,0.9750000000000001,1,0,1,1
0,0.55,1.0,1,0,1,1
0,0.5750000000000002,-1.0,1,0,1,1
0,0.5750000000000002,-0.975,1,0,1,1
0,0.5750000000000002,-0.95,1,0,1,1
0,0.5750000000000002,-0.925,1,0,1,1
0,0.5750000000000002,-0.9,1,0,1,1
0,0.5750000000000002,-0.875,1,0,1,1
0,0.5750000000000002,-0.85,1,0,1,1
0,0.5750000000000002,-0.825,1,0,1,1
0,0.5750000000000002,-0.8,1,0,1,1
0,0.5750000000000002,-0.775,1,0,1,1
0,0.5750000000000002,-0.75,1,0,1,1
0,0.5750000000000002,-0.725,1,0,1,1
0,0.5750000000000002,-0.7,1,0,1,1
0,0.5750000000000002,-0.675,1,0,1,1
0,0.5750000000000002,-0.6499999999999999,1,0,1,1
0,0.5750000000000002,-0.625,1,0,1,1
0,0.5750000000000002,-0.6,1,0,1,1
0,0.5750000000000002,-0.575,1,0,1,1
0,0.5750000000000002,-0.55,1,0,1,1
0,0.5750000000000002,-0.5249999999999999,1,0,1,1
0,0.5750000000000002,-0.5,1,0,1,1
0,0.5750000000000002,-0.475,1,0,1,1
0,0.5750000000000002,-0.44999999999999996,1,0,1,1
0,0.5750000000000002,-0.42499999999999993,1,0,1,3
0,0.5750000000000002,-0.3999999999999999,1,0,1,3
0,0.5750000000000002,-0.375,1,0,1,3
0,0.5750000000000002,-0.35,1,0,1,3
0,0.5750000000000002,-0.32499999999999996,1,0,1,3
0,0.5750000000000002,-0.29999999999999993,1,0,1,3
0,0.5750000000000002,-0.2749999999999999,1,0,1,3
0,0.5750000000000002,-0.25,1,0,1,3
0,0.5750000000000002,-0.22499999999999998,1,0,1,3
0,0.5750000000000002,-0.19999999999999996,1,0,1,3
0,0.5750000000000002,-0.17499999999999993,1,0,1,3
0,0.5750000000000002,-0.1499999999999999,1,0,1,3
0,0.5750000000000002,-0.125,1,0,1,3
0,0.5750000000000002,-0.09999999999999998,1,0,1,3
0,0.5750000000000002,-0.07499999999999996,1,0,1,3
0,0.5750000000000002,-0.04999999999999993,2,1,1,3
0,0.5750000000000002,-0.02499999999999991,2,1,1,3
0,0.5750000000000002,0.0,2,1,1,3
0,0.5750000000000002,0.025000000000000133,2,1,1,3
0,0.5750000000000002,0.050000000000000044,2,1,1,3
0,0.5750000000000002,0.07499999999999996,2,1,1,3
0,0.5750000000000002,0.10000000000000009,2,1,1,3
0,0.5750000000000002,0.125,2,0,1,1
0,0.5750000000000002,0.15000000000000013,2,0,1,1
0,0.5750000000000002,0.17500000000000004,2,0,1,1
0,0.5750000000000002,0.20000000000000018,2,0,1,1
0,0.5750000000000002,0.2250000000000001,2,0,1,1
0,0.5750000000000002,0.25,2,0,1,1
0,0.5750000000000002,0.27500000000000013,2,0,1,1
0,0.5750000000000002,0.30000000000000004,2,0,1,1
0,0.5750000000000002,0.3250000000000002,2,0,1,1
0,0.5750000000000002,0.3500000000000001,2,0,1,1
0,0.5750000000000002,0.375,2,0,1,1
0,0.5750000000000002,0.40000000000000013,2,0,1,1
0,0.5750000000000002,0.42500000000000004,2,0,1,1
0,0.5750000000000002,0.4500000000000002,2,0,1,1
0,0.5750000000000002,0.4750000000000001,2,0,1,1
0,0.5750000000000002,0.5,2,0,1,1
0,0.5750000000000002,0.5250000000000001,2,0,1,1
0,0.5750000000000002,0.55,1,0,1,4
0,0.5750000000000002,0.5750000000000002,1,0,1,3
0,0.5750000000000002,0.6000000000000001,1,0,1,3
0,0.5750000000000002,0.625,1,0,1,3
0,0.5750000000000002,0.6500000000000001,1,0,1,3
0,0.5750000000000002,0.675,1,0,1,1
0,0.5750000000000002,0.7000000000000002,1,0,1,1
0,0.5750000000000002,0.7250000000000001,1,0,1,1
0,0.5750000000000002,0.75,1,0,1,1
0,0.5750000000000002,0.7750000000000001,1,0,1,1
0,0.5750000000000002,0.8,1,0,1,1
0,0.5750000000000002,0.8250000000000002,1,0,1,1
0,0.5750000000000002,0.8500000000000001,1,0,1,1
0,0.5750000000000002,0.875,1,0,1,1
0,0.5750000000000002,0.9000000000000001,1,0,1,1
0,0.5750000000000002,0.925,1,0,1,1
0,0.5750000000000002,0.9500000000000002,1,0,1,1
0,0.5750000000000002,0.9750000000000001,1,0,1,1
0,0.5750000000000002,1.0,1,0,1,1
0,0.6000000000000001,-1.0,1,0,1,1
0,0.6000000000000001,-0.975,1,0,1,1
0,0.6000000000000001,-0.95,1,0,1,1
0,0.6000000000000001,-0.925,1,0,1,1
0,0.6000000000000001,-0.9,1,0,1,1
0,0.6000000000000001,-0.875,1,0,1,1
0,0.6000000000000001,-0.85,1,0,1,1
0,0.6000000000000001,-0.825,1,0,1,1
0,0.6000000000000001,-0.8,1,0,1,1
0,0.6000000000000001,-0.775,1,0,1,1
0,0.6000000000000001,-0.75,1,0,1,1
0,0.6000000000000001,-0.725,1,0,1,1
0,0.6000000000000001,-0.7,1,0,1,1
0,0.6000000000000001,-0.675,1,0,1,1
0,0.6000000000000001,-0.6499999999999999,1,0,1,1
0,0.6000000000000001,-0.625,1,0,1,1
0,0.6000000000000001,-0.6,1,0,1,1
0,0.6000000000000001,-0.575,1,0,1,1
0,0.6000000000000001,-0.55,1,0,1,1
0,0.6000000000000001,-0.5249999999999999,1,0,1,1
0,0.6000000000000001,-0.5,1,0,1,1
0,0.6000000000000001,-0.475,1,0,1,1
0,0.6000000000000001,-0.44999999999999996,1,0,1,1
0,0.6000000000000001,-0.42499999999999993,1,0,1,1
0,0.6000000000000001,-0.3999999999999999,1,0,1,3
0,0.6000000000000001,-0.375,1,0,1,3
0,0.6000000000000001,-0.35,1,0,1,3
0,0.6000000000000001,-0.32499999999999996,1,0,1,3
0,0.6000000000000001,-0.29999999999999993,1,0,1,3
0,0.6000000000000001,-0.2749999999999999,1,0,1,3
0,0.6000000000000001,-0.25,1,0,1,3
0,0.6000000000000001,-0.22499999999999998,1,0,1,3
0,0.6000000000000001,-0.19999999999999996,1,0,1,3
0,0.6000000000000001,-0.17499999999999993,1,0,1,3
0,0.6000000000000001,-0.1499999999999999,1,0,1,3
0,0.6000000000000001,-0.125,1,0,1,3
0,0.6000000000000001,-0.09999999999999998,1,0,1,3
0,0.6000000000000001,-0.07499999999999996,1,0,1,3
0,0.6000000000000001,-0.04999999999999993,1,0,1,3
0,0.6000000000000001,-0.02499999999999991,2,1,1,3
0,0.6000000000000001,0.0,2,1,1,3
0,0.6000000000000001,0.025000000000000133,2,1,1,3
0,0.6000000000000001,0.050000000000000044,2,1,1,3
0,0.6000000000000001,0.07499999999999996,2,1,1,3
0,0.6000000000000001,0.10000000000000009,2,1,1,3
0,0.6000000000000001,0.125,2,0,1,1
0,0.6000000000000001,0.15000000000000013,2,0,1,1
0,0.6000000000000001,0.17500000000000004,2,0,1,1
0,0.6000000000000001,0.20000000000000018,2,0,1,1
0,0.6000000000000001,0.2250000000000001,2,0,1,1
0,0.6000000000000001,0.25,2,0,1,1
0,0.6000000000000001,0.27500000000000013,2,0,1,1
0,0.6000000000000001,0.30000000000000004,2,0,1,1
0,0.6000000000000001,0.3250000000000002,2,0,1,1
0,0.6000000000000001,0.3500000000000001,2,0,1,1
0,0.6000000000000001,0.375,2,0,1,1
0,0.6000000000000001,0.40000000000000013,2,0,1,1
0,0.6000000000000001,0.42500000000000004,2,0,1,1
0,0.6000000000000001,0.4500000000000002,2,0,1,1
0,0.6000000000000001,0.4750000000000001,2,0,1,1
0,0.6000000000000001,0.5,2,0,1,1
0,0.6000000000000001,0.5250000000000001,1,0,1,3
0,0.6000000000000001,0.55,1,0,1,3
0,0.6000000000000001,0.5750000000000002,1,0,1,3
0,0.6000000000000001,0.6000000000000001,1,0,1,3
0,0.6000000000000001,0.625,1,0,1,3
0,0.6000000000000001,0.6500000000000001,1,0,1,3
0,0.6000000000000001,0.675,1,0,1,3
0,0.6000000000000001,0.7000000000000002,1,0,1,1
0,0.6000000000000001,0.7250000000000001,1,0,1,1
0,0.6000000000000001,0.75,1,0,1,1
0,0.6000000000000001,0.7750000000000001,1,0,1,1
0,0.6000000000000001,0.8,1,0,1,1
0,0.6000000000000001,0.8250000000000002,1,0,1,1
0,0.6000000000000001,0.8500000000000001,1,0,1,1
0,0.6000000000000001,0.875,1,0,1,1
0,0.6000000000000001,0.9000000000000001,1,0,1,1
0,0.6000000000000001,0.925,1,0,1,1
0,0.6000000000000001,0.9500000000000002,1,0,1,1
0,0.6000000000000001,0.9750000000000001,1,0,1,1
0,0.6000000000000001,1.0,1,0,1,1
0,0.625,-1.0,1,0,1,1
0,0.625,-0.975,1,0,1,1
0,0.625,-0.95,1,0,1,1
0,0.625,-0.925,1,0,1,1
0,0.625,-0.9,1,0,1,1
0,0.625,-0.875,1,0,1,1
0,0.625,-0.85,1,0,1,1
0,0.625,-0.825,1,0,1,1
0,0.625,-0.8,1,0,1,1
0,0.625,-0.775,1,0,1,1
0,0.625,-0.75,1,0,1,1
0,0.625,-0.725,1,0,1,1
0,0.625,-0.7,1,0,1,1
0,0.625,-0.675,1,0,1,1
0,0.625,-0.6499999999999999,1,0,1,1
0,0.625,-0.625,1,0,1,1
0,0.625,-0.6,1,0,1,1
0,0.625,-0.575,1,0,1,1
0,0.625,-0.55,1,0,1,1
0,0.625,-0.5249999999999999,1,0,1,1
0,0.625,-0.5,1,0,1,1
0,0.625,-0.475,1,0,1,1
0,0.625,-0.44999999999999996,1,0,1,1
0,0.625,-0.42499999999999993,1,0,1,1
0,0.625,-0.3999999999999999,1,0,1,1
0,0.625,-0.375,1,0,1,1
0,0.625,-0.35,1,0,1,1
0,0.625,-0.32499999999999996,1,0,1,3
0,0.625,-0.29999999999999993,1,0,1,3
0,0.625,-0.2749999999999999,1,0,1,3
0,0.625,-0.25,1,0,1,3
0,0.625,-0.22499999999999998,1,0,1,3
0,0.625,-0.19999999999999996,1,0,1,3
0,0.625,-0.17499999999999993,1,0,1,3
0,0.625,-0.1499999999999999,1,0,1,3
0,0.625,-0.125,1,0,1,3
0,0.625,-0.09999999999999998,1,0,1,3
0,0.625,-0.07499999999999996,1,0,1,3
0,0.625,-0.04999999999999993,1,0,1,3
0,0.625,-0.02499999999999991,1,0,1,3
0,0.625,0.0,2,1,1,3
0,0.625,0.025000000000000133,2,1,1,3
0,0.625,0.050000000000000044,2,1,1,3
0,0.625,0.07499999999999996,2,1,1,3
0,0.625,0.10000000000000009,2,1,1,3
0,0.625,0.125,2,1,1,3
0,0.625,0.15000000000000013,2,0,1,1
0,0.625,0.17500000000000004,2,0,1,1
0,0.625,0.20000000000000018,2,0,1,1
0,0.625,0.2250000000000001,2,0,1,1
0,0.625,0.25,2,0,1,1
0,0.625,0.27500000000000013,2,0,1,1
0,0.625,0.30000000000000004,2,0,1,1
0,0.625,0.3250000000000002,2,0,1,1
0,0.625,0.3500000000000001,2,0,1,1
0,0.625,0.375,2,0,1,1
0,0.625,0.40000000000000013,2,0,1,1
0,0.625,0.42500000000000004,2,0,1,1
0,0.625,0.4500000000000002,2,0,1,1
0,0.625,0.4750000000000001,2,0,1,1
0,0.625,0.5,1,0,1,3
0,0.625,0.5250000000000001,1,0,1,3
0,0.625,0.55,1,0,1,3
0,0.625,0.5750000000000002,1,0,1,3
0,0.625,0.6000000000000001,1,0,1,3
0,0.625,0.625,1,0,1,3
0,0.625,0.6500000000000001,1,0,1,3
0,0.625,0.675,1,0,1,3
0,0.625,0.7000000000000002,1,0,1,3
0,0.625,0.7250000000000001,1,0,1,3
0,0.625,0.75,1,0,1,1
0,0.625,0.7750000000000001,1,0,1,1
0,0.625,0.8,1,0,1,1
0,0.625,0.8250000000000002,1,0,1,1
0,0.625,0.8500000000000001,1,0,1,1
0,0.625,0.875,1,0,1,1
0,0.625,0.9000000000000001,1,0,1,1
0,0.625,0.925,1,0,1,1
0,0.625,0.9500000000000002,1,0,1,1
0,0.625,0.9750000000000001,1,0,1,1
0,0.625,1.0,1,0,1,1
0,0.6500000000000001,-1.0,1,0,1,1
0,0.6500000000000001,-0.975,1,0,1,1
0,0.6500000000000001,-0.95,1,0,1,1
0,0.6500000000000001,-0.925,1,0,1,1
0,0.6500000000000001,-0.9,1,0,1,1
0,0.6500000000000001,-0.875,1,0,1,1
0,0.6500000000000001,-0.85,1,0,1,1
0,0.6500000000000001,-0.825,1,0,1,1
0,0.6500000000000001,-0.8,1,0,1,1
0,0.6500000000000001,-0.775,1,0,1,1
0,0.6500000000000001,-0.75,1,0,1,1
0,0.6500000000000001,-0.725,1,0,1,1
0,0.6500000000000001,-0.7,1,0,1,1
0,0.6500000000000001,-0.675,1,0,1,1
0,0.6500000000000001,-0.6499999999999999,1,0,1,1
0,0.6500000000000001,-0.625,1,0,1,1
0,0.6500000000000001,-0.6,1,0,1,1
0,0.6500000000000001,-0.575,1,0,1,1
0,0.6500000000000001,-0.55,1,0,1,1
0,0.6500000000000001,-0.5249999999999999,1,0,1,1
0,0.6500000000000001,-0.5,1,0,1,1
0,0.6500000000000001,-0.475,1,0,1,1
0,0.6500000000000001,-0.44999999999999996,1,0,1,1
0,0.6500000000000001,-0.42499999999999993,1,0,1,1
0,0.6500000000000001,-0.3999999999999999,1,0,1,1
0,0.6500000000000001,-0.375,1,0,1,1
0,0.6500000000000001,-0.35,1,0,1,3
0,0.6500000000000001,-0.32499999999999996,1,0,1,1
0,0.6500000000000001,-0.29999999999999993,1,0,1,1
0,0.6500000000000001,-0.2749999999999999,1,0,1,3
0,0.6500000000000001,-0.25,1,0,1,3
0,0.6500000000000001,-0.22499999999999998,1,0,1,3
0,0.6500000000000001,-0.19999999999999996,1,0,1,3
0,0.6500000000000001,-0.17499999999999993,1,0,1,3
0,0.6500000000000001,-0.1499999999999999,1,0,1,3
0,0.6500000000000001,-0.125,1,0,1,3
0,0.6500000000000001,-0.09999999999999998,1,0,1,3
0,0.6500000000000001,-0.07499999999999996,1,0,1,3
0,0.6500000000000001,-0.04999999999999993,1,0,1,3
0,0.6500000000000001,-0.02499999999999991,1,0,1,3
0,0.6500000000000001,0.0,1,0,1,3
0,0.6500000000000001,0.025000000000000133,2,1,1,3
0,0.6500000000000001,0.050000000000000044,2,1,1,3
0,0.6500000000000001,0.07499999999999996,2,1,1,3
0,0.6500000000000001,0.10000000000000009,2,1,1,3
0,0.6500000000000001,0.125,2,1,1,3
0,0.6500000000000001,0.15000000000000013,2,1,1,3
0,0.6500000000000001,0.17500000000000004,2,0,1,1
0,0.6500000000000001,0.20000000000000018,2,0,1,1
0,0.6500000000000001,0.2250000000000001,2,0,1,1
0,0.6500000000000001,0.25,2,0,1,1
0,0.6500000000000001,0.27500000000000013,2,0,1,1
0,0.6500000000000001,0.30000000000000004,2,0,1,1
0,0.6500000000000001,0.3250000000000002,2,0,1,1
0,0.6500000000000001,0.3500000000000001,2,0,1,1
0,0.6500000000000001,0.375,2,0,1,1
0,0.6500000000000001,0.40000000000000013,2,0,1,1
0,0.6500000000000001,0.42500000000000004,2,0,1,1
0,0.6500000000000001,0.4500000000000002,2,0,1,1
0,0.6500000000000001,0.4750000000000001,1,0,1,3
0,0.6500000000000001,0.5,1,0,1,3
0,0.6500000000000001,0.5250000000000001,1,0,1,3
0,0.6500000000000001,0.55,1,0,1,3
0,0.6500000000000001,0.5750000000000002,1,0,1,1
0,0.6500000000000001,0.6000000000000001,1,0,1,3
0,0.6500000000000001,0.625,1,0,1,3
0,0.6500000000000001,0.6500000000000001,1,0,1,1
0,0.6500000000000001,0.675,1,0,1,3
0,0.6500000000000001,0.7000000000000002,1,0,1,3
0,0.6500000000000001,0.7250000000000001,1,0,1,3
0,0.6500000000000001,0.75,1,0,1,1
0,0.6500000000000001,0.7750000000000001,1,0,1,1
0,0.6500000000000001,0.8,1,0,1,1
0,0.6500000000000001,0.8250000000000002,1,0,1,1
0,0.6500000000000001,0.8500000000000001,1,0,1,1
0,0.6500000000000001,0.875,1,0,1,1
0,0.6500000000000001,0.9000000000000001,1,0,1,1
0,0.6500000000000001,0.925,1,0,1,1
0,0.6500000000000001,0.9500000000000002,1,0,1,1
0,0.6500000000000001,0.9750000000000001,1,0,1,1
0,0.6500000000000001,1.0,1,0,1,1
0,0.675,-1.0,1,0,1,1
0,0.675,-0.975,1,0,1,1
0,0.675,-0.95,1,0,1,1
0,0.675,-0.925,1,0,1,1
0,0.675,-0.9,1,0,1,1
0,0.675,-0.875,1,0,1,1
0,0.675,-0.85,1,0,1,1
0,0.675,-0.825,1,0,1,1
0,0.675,-0.8,1,0,1,1
0,0.675,-0.775,1,0,1,1
0,0.675,-0.75,1,0,1,1
0,0.675,-0.725,1,0,1,1
0,0.675,-0.7,1,0,1,1
0,0.675,-0.675,1,0,1,1
0,0.675,-0.6499999999999999,1,0,1,1
0,0.675,-0.625,1,0,1,1
0,0.675,-0.6,1,0,1,1
0,0.675,-0.575,1,0,1,1
0,0.675,-0.55,1,0,1,1
0,0.675,-0.5249999999999999,1,0,1,1
0,0.675,-0.5,1,0,1,1
0,0.675,-0.475,1,0,1,1
0,0.675,-0.44999999999999996,1,0,1,1
0,0.675,-0.42499999999999993,1,0,1,1
0,0.675,-0.3999999999999999,1,0,1,1
0,0.675,-0.375,1,0,1,1
0,0.675,-0.35,1,0,1,1
0,0.675,-0.32499999999999996,1,0,1,1
0,0.675,-0.29999999999999993,1,0,1,1
0,0.675,-0.2749999999999999,1,0,1,1
0,0.675,-0.25,1,0,1,1
0,0.675,-0.22499999999999998,1,0,1,3
0,0.675,-0.19999999999999996,1,0,1,3
0,0.675,-0.17499999999999993,1,0,1,3
0,0.675,-0.1499999999999999,1,0,1,3
0,0.675,-0.125,1,0,1,3
0,0.675,-0.09999999999999998,1,0,1,3
0,0.675,-0.07499999999999996,1,0,1,3
0,0.675,-0.04999999999999993,1,0,1,3
0,0.675,-0.02499999999999991,1,0,1,3
0,0.675,0.0,1,0,1,3
0,0.675,0.025000000000000133,2,1,1,3
0,0.675,0.050000000000000044,2,1,1,3
0,0.675,0.07499999999999996,2,1,1,3
0,0.675,0.10000000000000009,2,1,1,3
0,0.675,0.125,2,1,1,3
0,0.675,0.15000000000000013,2,1,1,3
0,0.675,0.17500000000000004,2,0,1,1
0,0.675,0.20000000000000018,2,0,1,1
0,0.675,0.2250000000000001,2,0,1,1
0,0.675,0.25,2,0,1,1
0,0.675,0.27500000000000013,2,0,1,1
0,0.675,0.30000000000000004,2,0,1,1
0,0.675,0.3250000000000002,2,0,1,1
0,0.675,0.3500000000000001,2,0,1,1
0,0.675,0.375,2,0,1,1
0,0.675,0.40000000000000013,2,0,1,1
0,0.675,0.42500000000000004,2,0,1,1
0,0.675,0.4500000000000002,2,0,1,1
0,0.675,0.4750000000000001,1,0,1,3
0,0.675,0.5,1,0,1,3
0,0.675,0.5250000000000001,1,0,1,1
0,0.675,0.55,1,0,1,3
0,0.675,0.5750000000000002,1,0,1,1
0,0.675,0.6000000000000001,1,0,1,3
0,0.675,0.625,1,0,1,3
0,0.675,0.6500000000000001,1,0,1,3
0,0.675,0.675,1,0,1,1
0,0.675,0.7000000000000002,1,0,1,3
0,0.675,0.7250000000000001,1,0,1,1
0,0.675,0.75,1,0,1,1
0,0.675,0.7750000000000001,1,0,1,1
0,0.675,0.8,1,0,1,1
0,0.675,0.8250000000000002,1,0,1,1
0,0.675,0.8500000000000001,1,0,1,1
0,0.675,0.875,1,0,1,1
0,0.675,0.9000000000000001,1,0,1,1
0,0.675,0.925,1,0,1,1
0,0.675,0.9500000000000002,1,0,1,1
0,0.675,0.9750000000000001,1,0,1,1
0,0.675,1.0,1,0,1,1
0,0.7000000000000002,-1.0,1,0,1,1
